"KEY","TEXT"
"story.season.s4_province_05.0.onlevelbuttonclick.dialog_07","Una resilienza davvero preziosa."
"story.season.s4_province_05.9.onlevelcompleted.dialog_00","Hai dato ai Morlock i Flauti, e ora stanno distruggendo gli Eloi."
"story.season.s4_province_05.9.onlevelcompleted.dialog_01","Mi hanno derubato, in realtà, se devo essere del tutto onesto. Sono riuscito a malapena a farla franca con il mio cappello."
"story.season.s4_province_05.9.onlevelcompleted.dialog_02","Quindi... i Flauti sono più che strumenti musicali."
"story.season.s4_province_05.9.onlevelcompleted.dialog_03","Interessante."
"story.season.s4_province_05.9.onlevelcompleted.dialog_04","Interessante davvero, amor mio."
"story.season.s4_province_06.0.onlevelbuttonclick.dialog_00","Posso sistemare le cose. Non è mai stata mia intenzione mettere in pericolo i regni delle Profondità."
"story.season.s4_province_06.0.onlevelbuttonclick.dialog_01","Dobbiamo recuperare quei Flauti dal capo dei Morlock."
"story.season.s4_province_06.0.onlevelbuttonclick.dialog_02","Nessuna delle due parti di questo conflitto si fiderà di te, Nemo, e per un buon motivo."
"story.season.s4_province_06.0.onlevelbuttonclick.dialog_03","Avremo l'opportunità di cambiare le cose, Fogg. Ne sono sicuro."
"story.season.s4_province_06.9.onlevelcompleted.dialog_00","Monsieur Fogg! Madame Aouda! Le creature! Stanno attaccando il villaggio degli Eloi!"
"story.season.s4_province_06.9.onlevelcompleted.dialog_01","Vedi, Fogg? La fortuna ci assiste!"
"story.season.s4_province_06.9.onlevelcompleted.dialog_02","Sì. Suppongo che, se aiutiamo gli Eloi in questo momento di bisogno, potrebbero perdonarti."
"story.season.s4_province_06.9.onlevelcompleted.dialog_03","Alle armi?"
"story.season.s4_province_06.9.onlevelcompleted.dialog_04","Alle armi."
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_00","Elizabeth, hai visto il modo in cui si sono comportate le creature?"
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_01","Sì. Coordinate. Strategiche. Quasi come se..."
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_02","...fossero possedute da una mente superiore."
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_03","Eloi! Nemo, il grande avventuriero, è tornato da voi nel momento del bisogno! Per favore, acclamatemi a voce bassa. Ho un udito molto sensibile."
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_04","Nemo! È colpa tua! I Flauti smeraldo hanno fatto impazzire le creature!"
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_05","Non mi sembravano pazze, Moreau..."
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_06","In effetti, sembra che si siano ritirate solo per potersi sparpagliare e assalirci da entrambi i lati."
"story.season.s4_province_07.0.onlevelbuttonclick.dialog_07","Sono tornati! Siamo sotto attacco!"
"story.season.s4_province_07.9.onlevelcompleted.dialog_00","Scusatemi. L'Eloi ha forse detto ""Flauti smeraldo""?"
"story.season.s4_province_07.9.onlevelcompleted.dialog_01","Sì! Nemo il Traditore ha dato i Flauti al nostro nemico! Il loro suono rivolta le creature contro di noi!"
"story.season.s4_province_07.9.onlevelcompleted.dialog_02","Questi Flauti producono una specie di melodia acuta e sonora, come di canne?"
"story.season.s4_province_07.9.onlevelcompleted.dialog_03","Sì. Sono Flauti... Non sei il cervellone del gruppo, eh?"
"story.season.s4_province_07.9.onlevelcompleted.dialog_04","Ascoltate! Lo sentite anche voi?"
"story.season.s4_province_07.9.onlevelcompleted.dialog_05","La musica? Acuta, sonora, come di canne?"
"story.season.s4_province_07.9.onlevelcompleted.dialog_06","I Flauti! Il capo dei Morlock attacca di nuovo!"
"story.season.s4_province_08.0.onlevelbuttonclick.dialog_00","Fogg, posso suggerire di seguire questa musica deliziosa?"
"story.season.s4_province_08.0.onlevelbuttonclick.dialog_01","Certo, seguire la musica ci porterebbe innegabilmente ai Flauti."
"story.season.s4_province_08.0.onlevelbuttonclick.dialog_02","E, con essi, a una risoluzione alla disfatta di Nemo... e a un pacifico finale."
"story.season.s4_province_08.0.onlevelbuttonclick.dialog_03","Sì, pacifico. Naturalmente."
"story.season.s4_province_08.0.onlevelbuttonclick.dialog_04","Oh, Moreau... tutto si sta realizzando."
"story.season.s4_province_08.9.onlevelcompleted.dialog_00","I Flauti sembrano avere un effetto ipnotizzante sui nostri nemici."
"story.season.s4_province_08.9.onlevelcompleted.dialog_01","Oh, questo è il meno. Se quelli sono davvero i Flauti smeraldo..."
"story.season.s4_province_08.9.onlevelcompleted.dialog_02","...allora fanno più che ipnotizzare i vivi. Riassemblano la vita stessa."
"story.season.s4_province_08.9.onlevelcompleted.dialog_03","Pensa alle possibilità."
"story.season.s4_province_08.9.onlevelcompleted.dialog_04","Sembra che tu l'abbia già fatto."
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_00","Le caverne di sopra. La luce sta diventando più forte lì."
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_01","Quella musica..."
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_02","Una musica così... bella!"
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_03","Copritevi le orecchie! Non prestate attenzione alla musica!"
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_04","Percepisco dei movimenti nelle gallerie intorno a noi..."
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_05","Siamo vicini ai Morlock. Dobbiamo entrare nella loro roccaforte."
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_06","NEMO!"
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_07","Santo cielo! Si ricordano di me."
"story.season.s4_province_09.0.onlevelbuttonclick.dialog_08","MUORIII!!!"
"story.season.s4_province_09.9.onlevelcompleted.dialog_00","Ce l'abbiamo fatta! Abbiamo fatto breccia nella Roccaforte di Ventonero!"
"story.season.s4_province_09.9.onlevelcompleted.dialog_01","I Morlock... hanno fatto meraviglie con questo posto."
"story.season.s4_province_09.9.onlevelcompleted.dialog_02","L'ultima volta che sono stato qui, erano poco più che tribù di guerrieri, ma questo..."
"story.season.s4_province_09.9.onlevelcompleted.dialog_03","Ora è tutto più organizzato, più avanzato."
"story.season.s4_province_09.9.onlevelcompleted.dialog_04","I Flauti, Moreau. Sono stati i Flauti smeraldo a fare questo."
"story.season.s4_province_09.9.onlevelcompleted.dialog_05","Sì."
"story.season.s4_province_09.9.onlevelcompleted.dialog_06","Avevi ragione."
"story.season.s4_province_09.9.onlevelcompleted.dialog_07","Tacciamo tutto questo. Per ora."
"story.season.s4_province_10.0.onlevelbuttonclick.dialog_00","Questi Morlock sono molto più formidabili di quanto dicessi, Nemo."
"story.season.s4_province_10.0.onlevelbuttonclick.dialog_01","Strano che siamo arrivati così lontano nel loro territorio."
"story.season.s4_province_10.0.onlevelbuttonclick.dialog_02","È solo perché ce l'hanno permesso. Non lo sentite?"
"story.season.s4_province_10.0.onlevelbuttonclick.dialog_03","Mi sento come se fossimo osservati."
"story.season.s4_province_10.0.onlevelbuttonclick.dialog_04","Non mi piace..."
"story.season.s4_province_10.0.onlevelbuttonclick.dialog_05","Ora! Fate scattare la trappola!"
"story.season.s4_province_10.9.onlevelcompleted.dialog_00","State tutti bene?"
"story.season.s4_province_10.9.onlevelcompleted.dialog_01","Credo... Credo di sì!"
"story.season.s4_province_10.9.onlevelcompleted.dialog_02","Sacre bleu! Moreau! Signorina Elizabeth! Sono spariti!"
"story.season.s4_province_10.9.onlevelcompleted.dialog_03","Nemo! Dobbiamo salvarli, subito!"
"story.season.s4_province_10.9.onlevelcompleted.dialog_04","Salvarli? Dall'orda di Morlock? Non hai visto quanti sono, Fogg?!"
"story.season.s4_province_10.9.onlevelcompleted.dialog_05","Li ritroveremo, Phileas. Sicuramente, saranno facili da rintracciare."
"story.season.s4_province_11.0.onlevelbuttonclick.dialog_00","Lì. Sembra che i Morlock abbiano portato Moreau ed Elizabeth in una specie di piazza."
"story.season.s4_province_11.0.onlevelbuttonclick.dialog_01","Sembra che Moreau stia... parlando con il loro leader."
"story.season.s4_province_11.0.onlevelbuttonclick.dialog_02","Sì, ha certamente l'attenzione del loro capo."
"story.season.s4_province_11.0.onlevelbuttonclick.dialog_03","Allora colpiamo ora, mentre sono distratti!"
"story.season.s4_province_11.0.onlevelbuttonclick.dialog_04","Ma Elizabeth sta... sorridendo?"
"story.season.s4_province_11.9.onlevelcompleted.dialog_00","Moreau! Elizabeth! Sbrigatevi, ora che i Morlock si stanno preparando!"
"story.season.s4_province_11.9.onlevelcompleted.dialog_01","Ci... Ci state salvando?"
"story.season.s4_province_11.9.onlevelcompleted.dialog_02","Che carini!"
"story.season.s4_province_11.9.onlevelcompleted.dialog_03","Excusez-moi?"
"story.season.s4_province_11.9.onlevelcompleted.dialog_04","Oh, ma noi non verremo con te, Fogg."
"story.season.s4_province_11.9.onlevelcompleted.dialog_05","Abbiamo raggiunto la nostra destinazione, e devo dire che siamo proprio felici qui, con i nostri nuovi amici."
"story.season.s4_province_11.9.onlevelcompleted.dialog_06","E con i Flauti che sono stati così gentili da affidarmi."
"story.season.s4_province_11.9.onlevelcompleted.dialog_07","Moreau porta i Flauti smeraldo alle labbra e suona."
"story.season.s4_province_11.9.onlevelcompleted.dialog_08","Tradimento!"
"story.season.s4_province_12.0.onlevelbuttonclick.dialog_00","Moreau sta suonando i Flauti smeraldo e i Morlock ne sono chiaramente rinvigoriti!"
"story.season.s4_province_12.0.onlevelbuttonclick.dialog_01","Dobbiamo andarcene da qui!"
"story.season.s4_province_12.0.onlevelbuttonclick.dialog_02","State vicini gli uni agli altri! Non rischiate di separarvi!"
"story.season.s4_province_12.0.onlevelbuttonclick.dialog_03","Andiamo!"
"story.season.s4_province_12.9.onlevelcompleted.dialog_00","Fogg, Aouda, Passpartout. Devo chiedere scusa. La mia... arroganza... ci ha portati a questo."
"story.season.s4_province_12.9.onlevelcompleted.dialog_01","Siamo in svantaggio, questo è certo."
"story.season.s4_province_12.9.onlevelcompleted.dialog_02","Gli Eloi sono brave persone. La loro fiducia in me era mal riposta. Devo rimediare al danno che ho fatto."
"story.season.s4_province_12.9.onlevelcompleted.dialog_03","Dobbiamo riprenderci i Flauti smeraldo."
"story.season.s4_province_12.9.onlevelcompleted.dialog_04","E come potremmo farlo?"
"story.season.s4_province_12.9.onlevelcompleted.dialog_05","Seguiamo la musica."
"story.season.s4_province_13.0.onlevelbuttonclick.dialog_00","Gli Eloi attingono energia magica dai cristalli."
"story.season.s4_province_13.0.onlevelbuttonclick.dialog_01","E ora i Morlock li tengono occupati."
"story.season.s4_province_13.0.onlevelbuttonclick.dialog_02","Il nostro dovere è chiaro."
"story.season.s4_province_13.0.onlevelbuttonclick.dialog_03","Dobbiamo addentrarci nelle grotte di cristallo!"
"story.season.s4_province_13.9.onlevelcompleted.dialog_00","Guardate! Gli Eloi stanno raccogliendo i cristalli."
"story.season.s4_province_13.9.onlevelcompleted.dialog_01","Nemo."
"story.season.s4_province_13.9.onlevelcompleted.dialog_02","Ah... Salve, amica mia."
"story.season.s4_province_13.9.onlevelcompleted.dialog_03","Buona Eloi, abbiamo liberato una piccola area della grotta. Il tuo popolo può vivere in pace, per ora."
"story.season.s4_province_13.9.onlevelcompleted.dialog_04","Ti assicuriamo che non ci fermeremo finché non avremo recuperato i vostri campi di cristallo... e i Flauti."
"story.season.s4_province_13.9.onlevelcompleted.dialog_05","Non sarà facile. I Flauti... cambiano le cose. State in guardia."
"story.season.s4_province_14.0.onlevelbuttonclick.dialog_00","Credo di avere talento per suonare questi Flauti."
"story.season.s4_province_14.0.onlevelbuttonclick.dialog_01","Fogg e i suoi amici intendono riprenderli, Moreau."
"story.season.s4_province_14.0.onlevelbuttonclick.dialog_02","Avranno anche scacciato i Morlock..."
"story.season.s4_province_14.0.onlevelbuttonclick.dialog_03","...ma vediamo come se la caveranno contro le bestie selvatiche, una volta che i Flauti le avranno soggiogate."
"story.season.s4_province_14.0.onlevelbuttonclick.dialog_04","Moreau suona i Flauti smeraldo. Elizabeth strabuzza gli occhi, sorpresa e ammaliata."
"story.season.s4_province_14.9.onlevelcompleted.dialog_00","Meraviglioso, Moreau!"
"story.season.s4_province_14.9.onlevelcompleted.dialog_01","Sì, questi Flauti hanno reso la fauna piuttosto formidabile."
"story.season.s4_province_14.9.onlevelcompleted.dialog_02","Fallo di nuovo! Fallo di nuovo!"
"story.season.s4_province_14.9.onlevelcompleted.dialog_03","Perché no..."
"story.season.s4_province_15.0.onlevelbuttonclick.dialog_00","La musica malvagia di Moreau ha corrotto questo posto!"
"story.season.s4_province_15.0.onlevelbuttonclick.dialog_01","Seconda ondata! Alle armi!"
"story.season.s4_province_15.9.onlevelcompleted.dialog_00","Si stanno ritirando!"
"story.season.s4_province_15.9.onlevelcompleted.dialog_01","Una vittoria duramente conquistata."
"story.season.s4_province_15.9.onlevelcompleted.dialog_02","Non so... C'è qualcosa che non mi convince..."
"story.season.s4_province_15.9.onlevelcompleted.dialog_03","Suoni dalla Laguna profonda. Non mi dice niente di buono..."
"story.season.s4_province_15.9.onlevelcompleted.dialog_04","I Morlock..."
"story.season.s4_province_15.9.onlevelcompleted.dialog_05","...e la musica."
"story.season.s4_province_16.0.onlevelbuttonclick.dialog_00","Il dottor Moreau ha suonato i Flauti smeraldo e ha corrotto le menti dei Morlock."
"story.season.s4_province_16.0.onlevelbuttonclick.dialog_01","Test sul campo completati. Procediamo all'evento principale."
"story.season.s4_province_16.0.onlevelbuttonclick.dialog_02","Che emozione, mio caro."
"story.season.s4_province_16.0.onlevelbuttonclick.dialog_03","Morlock! È il vostro momento! Gli avventurieri sono indeboliti!"
"story.season.s4_province_16.0.onlevelbuttonclick.dialog_04","E LA MUSICA CI RENDE FORTI!"
"story.season.s4_province_16.9.onlevelcompleted.dialog_00","Moreau, quel traditore, ci osserva!"
"story.season.s4_province_16.9.onlevelcompleted.dialog_01","Sta valutando le nostre risposte al suo esercito di mutanti."
"story.season.s4_province_16.9.onlevelcompleted.dialog_02","Moreau... ti diverti?"
"story.season.s4_province_16.9.onlevelcompleted.dialog_03","È chiaro che il suo piano sia stato di impadronirsi di questo potere fin dall'inizio."
"story.season.s4_province_17.0.onlevelbuttonclick.dialog_00","La padronanza di Moreau della magia dei Flauti sta crescendo."
"story.season.s4_province_17.0.onlevelbuttonclick.dialog_01","E il suo potere con essa."
"story.season.s4_province_17.0.onlevelbuttonclick.dialog_02","Non sappiamo ancora di cosa sia capace. Questo è solo l'inizio."
"story.season.s4_province_17.0.onlevelbuttonclick.dialog_03","ABITANTI DEL MONDO DI SOPRA! I MORLOCK VENGONO A PRENDERVI!"
"story.season.s4_province_17.9.onlevelcompleted.dialog_00","Dobbiamo ritirarci! Sono troppi!"
"story.season.s4_province_17.9.onlevelcompleted.dialog_01","E non hanno affatto maniere civili."
"story.season.s4_province_17.9.onlevelcompleted.dialog_02","Sono io quello da biasimare. Moreau ha quei Flauti a causa mia."
"story.season.s4_province_17.9.onlevelcompleted.dialog_03","Torniamo all'accampamento!"
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_00","Non posso ritirarmi, devo rimediare ai miei errori. Ho un piano."
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_01","E quale sarebbe?"
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_02","Trovare il Morlock più grosso e stenderlo."
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_03","E questo sarebbe un piano?"
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_04","I Morlock seguono il più forte. Il capo ha le informazioni che ci servono."
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_05","Catturando il capo, forse scopriremo qualcosa di utile."
"story.season.s4_province_18.0.onlevelbuttonclick.dialog_06","Ho sentito piani peggiori."
"story.season.s4_province_18.9.onlevelcompleted.dialog_00","Quel piano era assolutamente ridicolo!"
"story.season.s4_province_18.9.onlevelcompleted.dialog_01","C'est vrai! Cosa ti è saltato in mente?"
"story.season.s4_province_18.9.onlevelcompleted.dialog_02","Erano dieci volte più numerosi di noi. Una follia, Nemo."
"story.season.s4_province_18.9.onlevelcompleted.dialog_03","Ma ha funzionato."
"story.season.s4_province_18.9.onlevelcompleted.dialog_04","Cosa... ugh... cosa volete sapere?"
"story.season.s4_province_19.0.onlevelbuttonclick.dialog_00","Libero dall'influenza dei Flauti smeraldo, il nostro amico Morlock sembra più... in sé."
"story.season.s4_province_19.0.onlevelbuttonclick.dialog_01","I Flauti... hanno cambiato noi Morlock. Hanno cambiato me. Non va bene."
"story.season.s4_province_19.0.onlevelbuttonclick.dialog_02","Dimmi, nobile Morlock, quali sono i piani di Moreau?"
"story.season.s4_province_19.0.onlevelbuttonclick.dialog_03","I Flauti sono la vita... e la morte."
"story.season.s4_province_19.0.onlevelbuttonclick.dialog_04","Venite. Vi faccio vedere."
"story.season.s4_province_19.9.onlevelcompleted.dialog_00","Perché ci conduci attraverso queste grotte allagate, Morlock?"
"story.season.s4_province_19.9.onlevelcompleted.dialog_01","Io non ho tutte le risposte, ma in queste grotte... c'è qualcuno che le ha."
"story.season.s4_province_19.9.onlevelcompleted.dialog_02","Guardate! Il terreno si muove!"
"story.season.s4_province_19.9.onlevelcompleted.dialog_03","La terra esplode."
"story.season.s4_province_19.9.onlevelcompleted.dialog_04","Ehilà! Siete nuovi delle grotte, vero? Mi chiamo Morris."
"story.season.s4_province_19.9.onlevelcompleted.dialog_05","S-Salve, Morris."
"story.season.s4_province_20.0.onlevelbuttonclick.dialog_00","Io scavo gallerie. Ce ne sono dappertutto in questo posto. Attraverso le cose, sotto le cose..."
"story.season.s4_province_20.0.onlevelbuttonclick.dialog_01","Quindi a volte sento le cose per caso. Le mie gallerie hanno molte pareti in comune, sapete."
"story.season.s4_province_20.0.onlevelbuttonclick.dialog_02","Ho sentito del vostro amico. Moreau, giusto? Il tizio con i Flauti smeraldo."
"story.season.s4_province_20.0.onlevelbuttonclick.dialog_03","Vuole suonare la Dirge, sì."
"story.season.s4_province_20.0.onlevelbuttonclick.dialog_04","Lasciate che Morris vi dia un consiglio: meglio che non lo faccia."
"story.season.s4_province_20.9.onlevelcompleted.dialog_00","""Suonare la Dirge""? Che significa?"
"story.season.s4_province_20.9.onlevelcompleted.dialog_01","È la musica oscura che ha rubato le menti dei Morlock."
"story.season.s4_province_20.9.onlevelcompleted.dialog_02","L'ha fatto solo come riscaldamento, se quello che ho sentito è vero."
"story.season.s4_province_20.9.onlevelcompleted.dialog_03","Moreau ha suonato solo una piccola melodia per voi. La Dirge..."
"story.season.s4_province_20.9.onlevelcompleted.dialog_04","La Dirge è un lamento per tutto il creato."
"story.season.s4_province_20.9.onlevelcompleted.dialog_05","Per Giove..."
"story.season.s4_province_21.0.onlevelbuttonclick.dialog_00","E ne è proprio sicuro, signor Morris? Moreau intende suonare questo ""lamento""?"
"story.season.s4_province_21.0.onlevelbuttonclick.dialog_01","Beh, stavo scavando una galleria abbastanza in fretta, capite?"
"story.season.s4_province_21.0.onlevelbuttonclick.dialog_02","Ma la parola ""divino"" è stata usata abbastanza spesso."
"story.season.s4_province_21.0.onlevelbuttonclick.dialog_03","Quando i cattivi usano una parola del genere, non va mai a finire bene."
"story.season.s4_province_21.9.onlevelcompleted.dialog_00","Morris, se vogliamo evitare che Moreau suoni questa... Dirge..."
"story.season.s4_province_21.9.onlevelcompleted.dialog_01","Come potremmo farlo?"
"story.season.s4_province_21.9.onlevelcompleted.dialog_02","Non ne ho idea. Ma la regina Zenobia potrebbe saperlo."
"story.season.s4_province_21.9.onlevelcompleted.dialog_03","La sua mente è la mente di tutto ciò che comanda, ogni singolo lavoratore e drone."
"story.season.s4_province_21.9.onlevelcompleted.dialog_04","Portaci lì."
"story.season.s4_province_21.9.onlevelcompleted.dialog_05","E cosa pensi che stia facendo? Siamo quasi arrivati!"
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_00","Ah. Alla fine ce l'avete fatta."
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_01","Sua Altezza, lei ci onora con la sua presenza!"
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_02","Quella... non suona come la regina."
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_03","Sei sempre stato il più duro di comprendonio fra noi due, Phileas."
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_04","... Moreau?"
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_05","Non sei desiderato qui, Phileas. E al riguardo..."
"story.season.s4_province_22.0.onlevelbuttonclick.dialog_06","...la pensiamo tutti allo stesso modo."
"story.season.s4_province_22.9.onlevelcompleted.dialog_00","Come... com'è possibile che Moreau sia... un insetto?"
"story.season.s4_province_22.9.onlevelcompleted.dialog_01","Non lo è. Sono quei maledetti Flauti. I pensieri della regina diventano quelli dei suoi sudditi, così ha detto Morris."
"story.season.s4_province_22.9.onlevelcompleted.dialog_02","I Flauti di Moreau hanno preso il controllo della mente della regina. Ora lui parla attraverso lei, pensa attraverso lei..."
"story.season.s4_province_22.9.onlevelcompleted.dialog_03","...e dunque Moreau È la regina. E tutti i suoi sudditi."
"story.season.s4_province_22.9.onlevelcompleted.dialog_04","Che sollievo, vero? Fiuuu."
"story.season.s4_province_22.9.onlevelcompleted.dialog_05","Pardon?"
"story.season.s4_province_23.0.onlevelbuttonclick.dialog_00","Beh... se la mente della regina è la mente dell'alveare... sarà sufficiente spezzare l'incantesimo sulla regina, no?"
"story.season.s4_province_23.0.onlevelbuttonclick.dialog_01","Se liberiamo la regina, avremo liberato anche ogni insetto."
"story.season.s4_province_23.0.onlevelbuttonclick.dialog_02","Ma certo!"
"story.season.s4_province_23.0.onlevelbuttonclick.dialog_03","Bene allora, il nostro compito è chiaro."
"story.season.s4_province_23.0.onlevelbuttonclick.dialog_04","Ma prima di tutto un tè, devo riflettere."
"story.season.s4_province_23.9.onlevelcompleted.dialog_00","Quella è la Sala grande. Siete tutti pronti a combattere per lei?"
"story.season.s4_province_23.9.onlevelcompleted.dialog_01","Dobbiamo farlo."
"story.season.s4_province_23.9.onlevelcompleted.dialog_02","Ritengo che l'incantesimo di Moreau possa venire spezzato interrompendo la... coscienza della regina."
"story.season.s4_province_23.9.onlevelcompleted.dialog_03","Dobbiamo mandarla K.O."
"story.season.s4_province_23.9.onlevelcompleted.dialog_04","Se abbiamo ragione, in questo modo dovremmo mettere fuori uso anche tutti gli insetti."
"story.season.s4_province_23.9.onlevelcompleted.dialog_05","Lasciando Moreau senza il suo esercito."
"story.season.s4_province_23.9.onlevelcompleted.dialog_06","D'accordo. Bene. Vado a cercarmi un posto in prima fila allora, sarà uno spettacolo da non perdere!"
"story.season.s4_province_24.0.onlevelbuttonclick.dialog_00","Fatemi indovinare. Pensate che mandandomi K.O. avrete risolto tutto."
"story.season.s4_province_24.0.onlevelbuttonclick.dialog_01","Parbleu! Come lo sa?"
"story.season.s4_province_24.0.onlevelbuttonclick.dialog_02","Proprio così, Moreau."
"story.season.s4_province_24.0.onlevelbuttonclick.dialog_03","E invece non funzionerà."
"story.season.s4_province_24.0.onlevelbuttonclick.dialog_04","E perché no, di grazia?"
"story.season.s4_province_24.0.onlevelbuttonclick.dialog_05","Perché non ne avrete mai l'occasione."
"story.season.s4_province_24.9.onlevelcompleted.dialog_00","Guarda! Gli insetti! Vanno tutti a dormire!"
"story.season.s4_province_24.9.onlevelcompleted.dialog_01","Il capo dei Morlock è tornato in sé dopo essersi svegliato. Dobbiamo sperare che anche sua Altezza riacquisti le sue facoltà mentali al suo risveglio."
"story.season.s4_province_24.9.onlevelcompleted.dialog_02","E poi?"
"story.season.s4_province_24.9.onlevelcompleted.dialog_03","E poi avremo delle risposte. Speriamo."
"story.season.s4_province_25.0.onlevelbuttonclick.dialog_00","Abbiamo sentito la Dirge, creature dal sangue caldo."
"story.season.s4_province_25.0.onlevelbuttonclick.dialog_01","Siete stati liberati dalla malefica musica di Moreau, sua Altezza."
"story.season.s4_province_25.0.onlevelbuttonclick.dialog_02","La Dirge non è una melodia, creatura dal sangue caldo."
"story.season.s4_province_25.0.onlevelbuttonclick.dialog_03","È una voce. Che parla ogni lingua."
"story.season.s4_province_25.0.onlevelbuttonclick.dialog_04","E, nella lingua degli ottopodi del Baratro, grida vendetta. Per colei che avete abbattuto."
"story.season.s4_province_25.0.onlevelbuttonclick.dialog_05","Pere Ursena..."
"story.season.s4_province_25.9.onlevelcompleted.dialog_00","Credevo che oramai ci fossimo lasciati alle spalle la scaramuccia con quei polipi!"
"story.season.s4_province_25.9.onlevelcompleted.dialog_01","Chiaramente no."
"story.season.s4_province_25.9.onlevelcompleted.dialog_02","La Dirge possiede un grande potere, che si allunga su ogni mondo."
"story.season.s4_province_25.9.onlevelcompleted.dialog_03","Ha bisogno di un solo agente, un profeta, che incarni la sua volontà."
"story.season.s4_province_25.9.onlevelcompleted.dialog_04","Moreau."
"story.season.s4_province_26.0.onlevelbuttonclick.dialog_00","Avete disonorato il mio popolo, abbattuto la nostra regina Ursena."
"story.season.s4_province_26.0.onlevelbuttonclick.dialog_01","Gli ottopodi non sono più deboli."
"story.season.s4_province_26.0.onlevelbuttonclick.dialog_02","La vendetta sarà nostra. Vendetta... e rinascita!"
"story.season.s4_province_26.9.onlevelcompleted.dialog_00","Sarai sconfitto ancora una volta, calamaro."
"story.season.s4_province_26.9.onlevelcompleted.dialog_01","Sì. Credici."
"story.season.s4_province_26.9.onlevelcompleted.dialog_02","Conoscete questa... persona?"
"story.season.s4_province_26.9.onlevelcompleted.dialog_03","Conosciamo la sua Regina. Una creatura malvagia che abbiamo bandito tempo fa."
"story.season.s4_province_26.9.onlevelcompleted.dialog_04","E LEI RISORGERÀ!"
"story.season.s4_province_27.0.onlevelbuttonclick.dialog_00","Oh, Forza dell'Oscurità esterna! Oh, Signore dell'Abisso selvaggio!"
"story.season.s4_province_27.0.onlevelbuttonclick.dialog_01","Io, Xnolphod, reverendissimo Seneschal della casa della Regina Ursena, ti supplico!"
"story.season.s4_province_27.0.onlevelbuttonclick.dialog_02","Sono venuto da lontano, viaggiando fino a questo strano regno per cercarti! Ho cantato la tua canzone! Ho eseguito i sacrifici richiesti!"
"story.season.s4_province_27.0.onlevelbuttonclick.dialog_03","Ora chiedo umilmente: restituiscici la regina Ursena! Intera e gloriosa ancora una volta!"
"story.season.s4_province_27.0.onlevelbuttonclick.dialog_04","Questo chiedo usando il tuo unico vero nome! Questo chiedo, invocando il nome... DEMIURGO!"
"story.season.s4_province_27.0.onlevelbuttonclick.dialog_05","Eh? Oh... No, non penso proprio."
"story.season.s4_province_27.9.onlevelcompleted.dialog_00","Non può essere. Ho eseguito ricerche, ho studiato, ho fatto le offerte, ho cantato la più nascosta delle canzoni..."
"story.season.s4_province_27.9.onlevelcompleted.dialog_01","Regina Ursena... ti ho deluso."
"story.season.s4_province_27.9.onlevelcompleted.dialog_02","""Demiurgo"". Hai pronunciato quel nome. Che cos'è?"
"story.season.s4_province_27.9.onlevelcompleted.dialog_03","Demiurgo..."
"story.season.s4_province_27.9.onlevelcompleted.dialog_04","Il demiurgo della Nenia."
"story.season.s4_province_27.9.onlevelcompleted.dialog_05","La Nenia non è una canzone."
"story.season.s4_province_27.9.onlevelcompleted.dialog_06","È una divinità."
"story.season.s4_province_28.0.onlevelbuttonclick.dialog_00","I Flauti smeraldo appartenevano al grande re Lughaidh. I Morlock... li hanno rubati."
"story.season.s4_province_28.0.onlevelbuttonclick.dialog_01","E fu allora che il Grande Re cominciò a svanire."
"story.season.s4_province_28.0.onlevelbuttonclick.dialog_02","Lughaidh? Perché non hai menzionato prima questo ""Grande Re""?"
"story.season.s4_province_28.0.onlevelbuttonclick.dialog_03","Lughaidh era il re di tutte le Profondità. Il nostro... protettore. Ci contendemmo i Flauti..."
"story.season.s4_province_28.0.onlevelbuttonclick.dialog_04","...finché il Grande Re svanì. Investì tutto il suo potere nei Flauti. Per noi."
